point 1,point 2,point 3,point 4,point 5,point 6,point 7,point 8,point 9,point 10,point 11,point 12,point 13,point 14,point 15,point 16,point 17,point 18,point 19,point 20,bookname
5.36809159,5.360431595,5.341816984,5.318919364,5.299728194,5.295198089,5.303187546,5.295115724,5.2846553,5.298163248,5.304258298,5.300551849,5.299563463,5.292644757,5.296927765,5.297421959,5.294786261,5.282925624,5.280948851,1.665760646,SalomÌ©: a tragedy in one act by oscar wilde   free ebook
5.39325522,5.385338741,5.349451705,5.3799309,5.369047619,5.50253117,5.363519603,5.361086075,5.361747033,5.366366231,5.451389515,5.453890641,5.43988283,5.442136097,5.361333934,5.350247859,5.364894096,5.436285113,5.484565119,0.170917831,"The life and opinions of tristram shandy, gentleman by laurence sterne   free ebook"
5.391304348,5.408672023,5.434073724,5.468631853,5.452327505,5.405541115,5.365784499,5.340382798,5.319411626,5.345758507,5.312677221,5.288220699,5.273393195,5.273983932,5.273511342,5.269553403,5.295132325,5.288220699,5.30186673,1.380257561,The magic of oz by l. frank baum   free ebook
5.283479562,5.295767304,5.316579383,5.309687365,5.289487406,5.284159695,5.298646535,5.289872815,5.268652656,5.233716475,5.220975311,5.185699064,5.259493527,5.316193974,5.358294226,5.316874107,5.317395543,5.321045592,5.364120701,0.09127389,The king in yellow by robert w. chambers   free ebook
5.472432044,5.480088382,5.487796105,5.462874467,5.466163095,5.481116078,5.465854786,5.498073069,5.487590566,5.461589846,5.466574174,5.470736344,5.470171111,5.470941884,5.464981245,5.465238169,5.472740352,5.470736344,5.480396691,1.125790042,The aesop for children by aesop   free ebook
5.546682584,5.519917065,5.538200553,5.506220156,5.46066851,5.404561448,5.387911536,5.399660719,5.421902488,5.409148027,5.403619,5.455327972,5.496984167,5.515770294,5.512377482,5.520922342,5.533174164,5.540399598,5.518409148,1.668509676,"Lord arthur savile's crime; the portrait of mr. w.h., and other stories by wilde   free ebook"
5.396533974,5.426332647,5.434911919,5.465110959,5.476835964,5.482269504,5.476721574,5.476778769,5.477179135,5.477693892,5.49033402,5.484957676,5.496568291,5.480153283,5.460935713,5.455502173,5.448524365,5.439087165,5.437199725,0.526366964,The birds by aristophanes   free ebook
5.566899767,5.566033966,5.535864136,5.486979687,5.458141858,5.442823843,5.426839827,5.425641026,5.416650017,5.421711622,5.414652015,5.403596404,5.411921412,5.418847819,5.433366633,5.47026307,5.492041292,5.514352314,5.524875125,1.266000666,The life and adventures of santa claus
5.394249513,5.438977217,5.40736172,5.338861477,5.354813901,5.358674464,5.294308906,5.332716557,5.40584643,5.396853679,5.349026864,5.380322551,5.439929033,5.401391935,5.330797697,5.303415875,5.373073526,5.422682139,5.331460161,0.308601365,"The metamorphoses of ovid, books i vii by ovid   free ebook"
5.374021909,5.379783753,5.370820885,5.378005406,5.358087921,5.346991037,5.363138427,5.382629108,5.434414568,5.466922749,5.464717599,5.462370181,5.468914497,5.460378432,5.447218666,5.452198037,5.467065016,5.471830986,5.469910371,3.138284251,Art and mortality
5.455689829,5.448640483,5.454431017,5.445115811,5.439828802,5.429758308,5.42673716,5.431772407,5.4224572,5.438318228,5.43101712,5.426988922,5.421953676,5.427492447,5.420443102,5.402316213,5.394259819,5.385196375,5.407099698,0.451158107,Anthem by ayn rand   free ebook
5.335474963,5.236984536,5.286828056,5.264110825,5.210806333,5.305301915,5.318823638,5.283541973,5.261331001,5.278939617,5.282317747,5.288061487,5.198600884,5.222459499,5.24839838,5.2125,5.106885125,5.082741163,5.115178571,0.275616716,Bradford's history of 'plimoth plantation' by william bradford   free ebook
5.500922778,5.473822244,5.441573579,5.41136474,5.387372511,5.374939291,5.371248179,5.373967946,5.355803788,5.374939291,5.386886838,5.398445847,5.375424964,5.35862069,5.366294318,5.365225838,5.378047596,5.376881982,5.373288004,1.113355998,Carmilla by joseph sheridan le fanu   free ebook
5.493304781,5.483758611,5.368378957,5.288010527,5.259939627,5.302329781,5.359090792,5.409891896,5.399287907,5.361645037,5.398952501,5.422611522,5.522098093,5.505327795,5.466394902,5.438091798,5.475218659,5.514899765,5.515957584,0.534043706,Anne of avonlea by l. m. montgomery   free ebook
5.306169761,5.297562539,5.301152637,5.318301989,5.228824931,5.277308778,5.327650263,5.233601714,5.24145787,5.286767209,5.271215125,5.339131567,5.339216688,5.313099601,5.223437281,4.987101684,5.160773298,5.140819964,5.124446714,0.027544113,An advanced english grammar with exercises by farley and kittredge   free ebook
5.272702991,5.27603672,5.279014324,5.272149019,5.269557217,5.247170782,5.239078822,5.230482352,5.282516223,5.296583175,5.315833729,5.307919832,5.314824707,5.275304685,5.265254036,5.254154796,5.279944207,5.280359687,5.292517411,0.368965654,A classification and subject index for cataloguing and arranging the books and   free ebook
5.448218263,5.447233168,5.431557307,5.414939181,5.413697105,5.408300497,5.431600137,5.433741648,5.396393695,5.373479527,5.384701045,5.396136714,5.412198047,5.396222375,5.388127463,5.378233682,5.354205928,5.368725373,5.383844441,0.103349323,The economist by xenophon   free ebook
5.520759013,5.525768501,5.508083491,5.5028463,5.512409867,5.524174573,5.503757116,5.514003795,5.511119545,5.520303605,5.54170778,5.537912713,5.520607211,5.500113852,5.497760911,5.520607211,5.532220114,5.532827324,5.525920304,0.887362429,Ghosts by henrik ibsen   free ebook
5.378016591,5.391704374,5.38438914,5.430165913,5.4586727,5.48540724,5.457051282,5.443250377,5.406334842,5.359012066,5.312368024,5.29147813,5.298039216,5.313159879,5.34638009,5.37775264,5.386538462,5.406221719,5.405467572,0.23800905,Five children and it by e. nesbit   free ebook
5.464097719,5.456886412,5.448248269,5.418670343,5.424560862,5.456539344,5.479156624,5.46890847,5.458428938,5.411179454,5.435078958,5.482087423,5.453772439,5.41888244,5.366995739,5.369107071,5.407101402,5.41593236,5.388427202,0.273345159,The american by henry james   free ebook
5.400260648,5.382015306,5.390749778,5.380407054,5.377523292,5.348103372,5.323979592,5.298441659,5.326003771,5.379131544,5.390306122,5.426769077,5.400815217,5.36659827,5.371838953,5.405944987,5.402173913,5.389723824,5.390278394,1.053100044,The world set free by h. g. wells   free ebook
5.393691494,5.287037037,5.267185592,5.287698413,5.24031339,5.202676028,5.237596663,5.276353276,5.316452991,5.337678063,5.321540497,5.357193732,5.420553521,5.405148555,5.367022792,5.387189662,5.405392755,5.388583639,5.332122507,0.126638177,Logic: deductive and inductive by carveth read   free ebook
5.397386364,5.342878788,5.316704545,5.281590909,5.304507576,5.32469697,5.256515152,5.231060606,5.205530303,5.228333333,5.318636364,5.331515152,5.357007576,5.378030303,5.41594697,5.468295455,5.447765152,5.419356061,5.362840909,0.734848485,Moonfleet by john meade falkner   free ebook
5.431173985,5.38827046,5.344619666,5.342661307,5.34116677,5.365156669,5.428932179,5.498350855,5.521284271,5.520975057,5.45776644,5.397005772,5.378092146,5.37901979,5.353561121,5.350005154,5.368016904,5.396851165,5.466836735,0.449263039,The conquest of bread by kniaz petr alekseevich kropotkin   free ebook
5.411275017,5.401354382,5.371247412,5.36365597,5.368400621,5.377242926,5.375431332,5.430814355,5.458592133,5.501121463,5.50431332,5.506685645,5.491416494,5.478476536,5.452682885,5.413776743,5.368961353,5.356021394,5.34692029,1.0519755,Major barbara by bernard shaw   free ebook
5.386058816,5.42107242,5.393421107,5.385327372,5.319347033,5.255062002,5.2494292,5.290697674,5.31093201,5.313146849,5.37055494,5.416054851,5.42503042,5.426465964,5.424592921,5.412185718,5.371081306,5.321103865,5.332410484,0.225428271,On the nature of things by titus lucretius carus   free ebook
5.487800669,5.461891921,5.443231582,5.405285298,5.377650739,5.349541581,5.343716967,5.316794305,5.321863877,5.347017582,5.372883184,5.37667997,5.359767015,5.358386366,5.344709309,5.325466508,5.309977349,5.261784058,5.221249056,0.427871858,Tamburlaine the great part 1
5.299796334,5.342294637,5.397861507,5.371588595,5.375831636,5.382501697,5.338068568,5.369585879,5.438187373,5.452613714,5.479005431,5.469484046,5.420502376,5.396215207,5.375526137,5.369925322,5.353088934,5.374592668,5.387729124,0.316496945,The works of horace by horace   free ebook
5.346153846,5.34478022,5.343063187,5.341346154,5.341002747,5.330013736,5.325549451,5.321771978,5.316964286,5.324862637,5.333104396,5.350961538,5.360233516,5.355425824,5.339972527,5.341346154,5.339629121,5.341002747,5.353021978,0.669986264,The secret sharer by joseph conrad   free ebook
5.256004367,5.270742358,5.288755459,5.281659389,5.278930131,5.276200873,5.278930131,5.277292576,5.288209607,5.283296943,5.276200873,5.275655022,5.273471616,5.270742358,5.266921397,5.262008734,5.26419214,5.271834061,5.270742358,1.317139738,"Dhammapada, a collection of verses; being one of the canonical books of the   free ebook"
5.337520721,5.323119561,5.334179445,5.348606506,5.309236428,5.304133858,5.323922503,5.306749896,5.295249689,5.296959179,5.336640075,5.332987982,5.321643183,5.274269581,5.256294032,5.24753937,5.256527145,5.252538334,5.23238707,0.371037091,Some principles of maritime strategy by julian stafford corbett   free ebook
5.364159569,5.354234916,5.38962267,5.456273453,5.435768956,5.466041754,5.49990321,5.472221395,5.451903032,5.475043183,5.519432366,5.380405325,5.414564596,5.425226339,5.439625648,5.422635356,5.428435285,5.522827447,5.487960867,0.150835368,Villette by charlotte brontÌÇ   free ebook
5.293538989,5.299108826,5.302570694,5.30772922,5.319023136,5.346203942,5.367437875,5.366152528,5.373436161,5.377377892,5.403341902,5.411688089,5.407026564,5.413333333,5.397000857,5.382947729,5.382896315,5.392973436,5.349802913,0.07125964,The real mother goose by blanche fisher wright   free ebook
5.341719983,5.317706727,5.21478196,5.365828562,5.295849478,5.351888818,5.367334122,5.261143104,5.230614167,5.359354936,5.291585127,5.179924189,5.258802057,5.300080184,5.264953263,5.286291837,5.309377085,5.369319106,5.453411761,0.054337526,The iliad of homer by homer   free ebook
5.386913229,5.401331954,5.396611923,5.403918272,5.422539765,5.411547912,5.406698565,5.391180654,5.390081469,5.379089616,5.374175611,5.367127893,5.350963404,5.3529678,5.376955903,5.367645157,5.354519591,5.367839131,5.339906893,1.298461141,"The dorÌ© bible gallery, complete by gustave dorÌ©   free ebook"
5.473328174,5.449049789,5.327571875,5.218906756,5.124659615,5.162123427,5.189812824,5.228681171,5.302003612,5.338206209,5.269699315,5.205807321,5.1567346,5.078739932,5.066013128,5.144953708,5.269068708,5.348009287,5.398715854,0.24780004,An old babylonian version of the gilgamesh epic by clay and jastrow   free ebook
5.449158249,5.447872666,5.4268442,5.414447505,5.407835935,5.467737986,5.457300275,5.520661157,5.498132844,5.504009795,5.446495256,5.445026018,5.430639731,5.409580655,5.418702173,5.397306397,5.435445363,5.442760943,5.446862565,0.537465565,My life and work by samuel crowther and henry ford   free ebook
5.387284483,5.428340517,5.483548851,5.519791667,5.51720546,5.478304598,5.441702586,5.438613506,5.414152299,5.381429598,5.379849138,5.382938218,5.388146552,5.438074713,5.457974138,5.509375,5.509698276,5.511206897,5.51795977,0.757112069,Agnes grey by anne brontÌÇ   free ebook
5.397897084,5.386388286,5.386358159,5.407236684,5.39033502,5.378012774,5.391238853,5.392654857,5.408773198,5.356019523,5.347312605,5.367437937,5.349210653,5.372288503,5.38527356,5.408923837,5.447758496,5.436038805,5.451162931,5.462099301,Eureka: a prose poem by edgar allan poe   free ebook
5.37578206,5.422723535,5.396231812,5.363626613,5.385506417,5.324586179,5.375817811,5.425118873,5.402595545,5.424940117,5.38557792,5.366486718,5.338135926,5.296306889,5.292553001,5.301848343,5.40352508,5.469092989,5.506846377,0.267062315,A little princess by frances hodgson burnett   free ebook
5.575616103,5.613118016,5.618858105,5.602097046,5.535971223,5.5301546,5.536660034,5.549364764,5.592606766,5.590999541,5.57048829,5.546303383,5.497703964,5.453773152,5.424919639,5.410684219,5.426909536,5.434639522,5.469768866,0.939996939,The autobiography of an ex colored man by james weldon johnson   free ebook
5.266936315,5.241430724,5.23518122,5.233484019,5.266079784,5.317773019,5.316059957,5.323752875,5.334364343,5.320453644,5.346070267,5.339868348,5.335458799,5.377016417,5.400745499,5.358109287,5.294091522,5.173780633,5.163518122,0.115235149,Soap making manual by edgar george thomssen   free ebook
5.301541483,5.279666176,5.26059892,5.226332842,5.173942072,5.172665685,5.189926362,5.196759941,5.240667649,5.289720177,5.312773687,5.309729995,5.311811487,5.271300933,5.292724595,5.266038292,5.298890525,5.297810506,5.3225135,0.454943544,The adventures of tom sawyer
5.320382026,5.168728044,5.14164959,5.188385539,5.347848361,5.420535714,5.472277518,5.505913349,5.461746194,5.509901932,5.377071136,5.363568501,5.31924034,5.423441159,5.437756148,5.400548888,5.414973653,5.389197892,5.325446429,0.28452137,Cicero's tusculan disputations by marcus tullius cicero   free ebook
5.479041916,5.353780124,5.357172355,5.369502375,5.374384236,5.437111,5.472404944,5.42439751,5.35056488,5.301805256,5.335963541,5.370475797,5.325418129,5.326804519,5.320152798,5.267322498,5.216498038,5.233990148,5.27459367,0.493982478,Madame bovary by gustave flaubert   free ebook
5.50786864,5.474525726,5.383766887,5.292253521,5.246945961,5.176200057,5.171780684,5.244502731,5.36979017,5.431158379,5.41488215,5.36167002,5.369862029,5.434032768,5.481172751,5.496514803,5.474417936,5.422355562,5.383443518,0.490658235,"Erewhon; or, over the range by samuel butler   free ebook"
5.511948387,5.450167742,5.396129032,5.420335484,5.397178495,5.337772043,5.304774194,5.345565591,5.467372043,5.550675269,5.521462366,5.496344086,5.525694624,5.474322581,5.343501075,5.222606452,5.284903226,5.362322581,5.349522581,0.651544086,The odyssey by homer   free ebook
5.312937595,5.283409437,5.260273973,5.262709285,5.255707763,5.246879756,5.237442922,5.22587519,5.228310502,5.233789954,5.252663623,5.257838661,5.262100457,5.268493151,5.267579909,5.261796043,5.252663623,5.23348554,5.210958904,0.57869102,The beast in the jungle by henry james   free ebook
5.297623739,5.276895492,5.25285703,5.204228405,5.130398802,5.135915826,5.15969814,5.192090952,5.244167718,5.287791614,5.307928752,5.295515448,5.271142024,5.253211696,5.275240385,5.266984552,5.301328026,5.308677491,5.320716425,0.51056116,The adventures of tom sawyer by mark twain   free ebook
5.535916127,5.443013351,5.406360062,5.483086248,5.508129249,5.412236874,5.42274142,5.396551724,5.407629617,5.512367925,5.469612581,5.477291342,5.508907363,5.501330985,5.520927185,5.445634368,5.44469244,5.384900483,5.407752478,0.469080187,"Vikram and the vampire: classic hindu tales of adventure, magic, and romance   free ebook"
5.430962205,5.427529295,5.403663971,5.354216867,5.327974913,5.264928206,5.24426473,5.255685757,5.274170655,5.275590031,5.287374154,5.333982505,5.328668097,5.327347747,5.306618254,5.315926721,5.306915333,5.29249051,5.292985641,1.310315234,Children of the frost
5.365697982,5.350726513,5.32881346,5.361962468,5.37131596,5.370315901,5.386110948,5.409406436,5.465909759,5.459409377,5.438702277,5.396523325,5.423760221,5.452585446,5.525913289,5.602682511,5.600535326,5.603741397,5.636772751,1.077739867,The real thing and other tales by henry james   free ebook
5.28111248,5.285161063,5.290617849,5.293082204,5.310508713,5.308044358,5.303291674,5.296954761,5.311036789,5.309980637,5.323182538,5.316141524,5.30910051,5.29853899,5.312092941,5.30646013,5.310860764,5.313853195,5.312621017,3.66819222,Second variety by philip k. dick   free ebook
5.33230354,5.306558716,5.357302653,5.377312595,5.423662157,5.408304037,5.349676858,5.340675047,5.229395263,5.249431838,5.339663009,5.338739746,5.304827598,5.300362203,5.314424204,5.390167253,5.431145911,5.379434324,5.323186322,0.126522496,Far from the madding crowd by thomas hardy   free ebook
5.452548509,5.420819265,5.390696823,5.392059553,5.395415531,5.390798519,5.421592157,5.528129195,5.644774844,5.647439287,5.542509051,5.429402433,5.427673596,5.496583005,5.501606801,5.506772973,5.434771997,5.401252898,5.401578326,0.04446162,Household stories by the brothers grimm by jacob grimm and wilhelm grimm   free ebook
5.3201558,5.331114928,5.454261997,5.495205381,5.356703265,5.39724795,5.420147621,5.344374246,5.299883457,5.298523789,5.468114253,5.486474882,5.374706087,5.391819502,5.312396491,5.265421497,5.287523769,5.371209798,5.36958433,0.29566133,Sister carrie: a novel by theodore dreiser   free ebook
5.435530329,5.409818706,5.409479837,5.409310403,5.369323958,5.349182481,5.362567774,5.344777194,5.333975771,5.367206032,5.356764656,5.368476788,5.365469332,5.372289055,5.308242968,5.284331583,5.271539309,5.252753304,5.276304642,0.051253812,Around the world in eighty days by jules verne   free ebook
5.353174104,5.378221245,5.355311125,5.358108108,5.402954117,5.411722187,5.381646763,5.380735387,5.392143306,5.376932747,5.326398492,5.368478944,5.368478944,5.402545569,5.460307982,5.453394092,5.427718416,5.381709617,5.378346952,0.062130735,A princess of mars by edgar rice burroughs   free ebook
5.352653328,5.324742642,5.331593446,5.38799478,5.445773525,5.455016674,5.496810207,5.492895462,5.493874148,5.49507032,5.497353922,5.438705234,5.381506452,5.348738582,5.325358852,5.295128317,5.315245759,5.339567928,5.298535595,0.487204582,Three contributions to the theory of sex by sigmund freud   free ebook
5.456381418,5.459413203,5.475843521,5.485721271,5.495207824,5.485525672,5.470415648,5.500977995,5.482151589,5.47007335,5.454669927,5.439364303,5.416723716,5.415012225,5.412713936,5.401564792,5.390220049,5.413887531,5.409779951,0.754572127,Palmistry for all by cheiro   free ebook
5.41468922,5.402757736,5.395956924,5.440649885,5.44545989,5.300304634,5.218815135,5.30264283,5.260875955,5.149230399,5.203757148,5.359841804,5.343795094,5.287184009,5.341991342,5.359855165,5.322751323,5.249184971,5.261423761,0.028004917,The story of the volsungs (volsunga saga); with excerpts from the poetic edda   free ebook
5.36384743,5.356965174,5.35787728,5.352819237,5.341542289,5.298839138,5.322222222,5.334825871,5.347097844,5.351077944,5.351160862,5.354311774,5.336981758,5.334908789,5.343615257,5.312437811,5.278689884,5.284411277,5.289635158,1.328109453,Heart of darkness by joseph conrad   free ebook
5.312819646,5.323779534,5.293182298,5.240546938,5.22348789,5.236514646,5.240149626,5.244439748,5.210562577,5.184132888,5.175261,5.192797667,5.20180481,5.206238641,5.218855404,5.229734985,5.251874551,5.257791961,5.257884949,0.035652394,The regimental records of the british army by farmer and farmer   free ebook
5.391347614,5.37694443,5.376211177,5.348242812,5.322107579,5.398575394,5.400460902,5.384381711,5.363169748,5.385900592,5.355575342,5.31760331,5.32362646,5.301366993,5.323155083,5.361441366,5.361127115,5.375058922,5.362069869,0.786361494,The lair of the white worm by bram stoker   free ebook
5.245696167,5.284458925,5.382303668,5.438482173,5.404128596,5.385705623,5.415495853,5.356131227,5.290116859,5.393701759,5.457059313,5.420758091,5.419226698,5.402006228,5.348381759,5.258414956,5.244570747,5.279520437,5.35987235,0.07229411,Paradise lost by john milton   free ebook
5.342705167,5.355243161,5.354356636,5.337006079,5.342515198,5.347581054,5.349417427,5.338462513,5.327064336,5.326177812,5.341755319,5.342135258,5.371327254,5.392477204,5.428254813,5.439906282,5.457636778,5.463145897,5.438513171,1.929837893,The idle thoughts of an idle fellow by jerome k. jerome   free ebook
5.290284012,5.293031841,5.253555397,5.231111298,5.180706465,5.186139195,5.24556362,5.31941939,5.345261568,5.366908587,5.385556068,5.379389185,5.358749004,5.300436297,5.265574527,5.248374376,5.287074716,5.286550321,5.307568066,0.436904812,The food of the gods and how it came to earth by h. g. wells   free ebook
5.552227064,5.546023965,5.563997821,5.602063665,5.611807069,5.579883805,5.531953522,5.539790608,5.546417332,5.497881869,5.507141128,5.55110748,5.582667635,5.566660615,5.561698136,5.602093924,5.607782619,5.596344711,5.560094408,0.308399903,A wonder book for girls & boys by nathaniel hawthorne   free ebook
5.42309412,5.432008719,5.451095462,5.439330427,5.453638498,5.49102951,5.52512296,5.542141739,5.537279231,5.541471049,5.591018332,5.58188017,5.570869662,5.559020791,5.533115359,5.495165437,5.433545719,5.404454505,5.433517773,0.678878829,Daddy long legs: a comedy in four acts by jean webster   free ebook
5.299726265,5.339011302,5.35684473,5.370138494,5.349513511,5.339228122,5.344987397,5.330460471,5.373119766,5.332615118,5.322858227,5.311448085,5.293845028,5.29956365,5.286405399,5.279196141,5.319578828,5.336287503,5.295389869,0.53855327,The iron heel by jack london   free ebook
5.336351442,5.396926,5.456505701,5.40780237,5.415951263,5.341750503,5.39145987,5.455611446,5.416510172,5.417460317,5.453476414,5.422468142,5.447462553,5.388497653,5.297809077,5.363995082,5.513648558,5.539615471,5.462307176,0.042633579,A tramp abroad by mark twain   free ebook
5.478519669,5.479554865,5.49676501,5.500776398,5.534032091,5.533255694,5.538949275,5.498317805,5.474637681,5.468167702,5.443581781,5.438793996,5.422230849,5.447593168,5.443064182,5.438793996,5.407220497,5.365942029,5.341226708,1.621635611,Utilitarianism by john stuart mill   free ebook
5.472187606,5.442562592,5.415061742,5.416562819,5.461226917,5.446810921,5.478418489,5.478899966,5.473717005,5.457913221,5.415259998,5.36583777,5.37977229,5.3481364,5.376770137,5.385776595,5.368528379,5.380990144,5.387447604,0.890846267,"The awakening, and selected short stories by kate chopin   free ebook"
5.515896847,5.584385763,5.573544997,5.510112161,5.417270158,5.392762519,5.430053873,5.523138744,5.519274927,5.431842268,5.429126557,5.467455621,5.450454826,5.424180871,5.49198534,5.610262298,5.60452177,5.533339221,5.455422591,0.691733639,Anne of green gables by l. m. montgomery   free ebook
5.457609595,5.446236559,5.446236559,5.453267163,5.464640199,5.46898263,5.476426799,5.469396195,5.469189413,5.480976013,5.471050455,5.476220017,5.477253929,5.472497932,5.461331679,5.459470637,5.441687345,5.449751861,5.451612903,2.103804797,Discourse on the method of rightly conducting one's reason and of seeking truth   free ebook
5.357775334,5.348476263,5.336044173,5.369529714,5.397693564,5.385283694,5.422846604,5.420780144,5.355453344,5.363719184,5.300725483,5.269361953,5.317190503,5.346232043,5.420491284,5.419946894,5.365485674,5.328322723,5.282127343,0.120454621,The best british short stories of 1922 by stacy aumonier et al.   free ebook
5.458641215,5.433856732,5.418257389,5.450944171,5.43467775,5.405634236,5.409020936,5.440116995,5.461668719,5.478704844,5.51216133,5.552493842,5.583589901,5.582922824,5.538228654,5.504156404,5.499640805,5.477524631,5.431291051,1.354269294,Gulliver's travels into several remote regions of the world by jonathan swift   free ebook
5.581621622,5.572792793,5.573693694,5.575495495,5.560540541,5.554954955,5.59009009,5.583603604,5.567207207,5.56990991,5.575495495,5.568828829,5.562342342,5.547747748,5.555855856,5.546666667,5.559279279,5.560720721,5.557477477,1.108828829,Lady windermere's fan by oscar wilde   free ebook
5.294942496,5.314302885,5.389894419,5.386300434,5.364218043,5.323105204,5.344174208,5.411340498,5.410044306,5.419365102,5.42535115,5.38506316,5.368012349,5.345387915,5.278975773,5.334299585,5.411163744,5.339107278,5.311816554,0.178898002,Babbitt by sinclair lewis   free ebook
5.485958591,5.460049188,5.442118508,5.425989476,5.406199954,5.40459849,5.410460993,5.40176733,5.424702585,5.436541981,5.435827042,5.432681309,5.386639213,5.408602151,5.432280943,5.441117593,5.465311142,5.477465111,5.470687486,0.354552734,The burgess animal book for children by thornton w. burgess   free ebook
5.202852334,5.1906871,5.185800337,5.253432545,5.365503292,5.313948682,5.320429917,5.280405705,5.292644757,5.255277999,5.260017126,5.255071308,5.304426138,5.380547436,5.444193463,5.508607199,5.552794756,5.484704875,5.452505389,0.444931644,Astounding stories of super science february 1930 by various   free ebook
5.51075883,5.449306446,5.474367642,5.502855811,5.499475463,5.480848584,5.517472899,5.524303532,5.538734118,5.486303765,5.454085558,5.448840191,5.450518708,5.456137079,5.452919921,5.505746591,5.536053153,5.587294556,5.566406341,0.239794848,Modern essays by harry morgan ayres et al.   free ebook
5.472336253,5.473408137,5.464901478,5.482963875,5.437192118,5.46182266,5.502280606,5.498745667,5.499612297,5.467455756,5.401135742,5.400519978,5.357941069,5.298782157,5.32409688,5.297003284,5.330870279,5.314176245,5.222792374,0.048189199,Mysticism and logic and other essays by bertrand russell   free ebook
5.330133229,5.341105016,5.337382445,5.341888715,5.334639498,5.329937304,5.341105016,5.355995298,5.353252351,5.353840125,5.356974922,5.358738245,5.367554859,5.378134796,5.381073668,5.380485893,5.393221003,5.392241379,5.386559561,3.432405956,The declaration of independence of the united states of america by thomas jefferson   free ebook
5.661045943,5.673998045,5.672531769,5.676197458,5.690371457,5.684506354,5.676441838,5.66886608,5.653958944,5.646871945,5.650293255,5.637341153,5.624389052,5.632942326,5.631964809,5.63514174,5.615591398,5.619012708,5.618768328,4.593841642,Raggedy ann stories by johnny gruelle   free ebook
5.463177614,5.436180385,5.30172111,5.303535886,5.465002147,5.548218398,5.499482886,5.35275924,5.35633025,5.364116224,5.45113765,5.444815205,5.516430551,5.435809624,5.217714553,5.249404832,5.387396089,5.368497053,5.348729657,0.291827655,The varieties of religious experience: a study in human nature by william james   free ebook
5.436127897,5.351238072,5.377840851,5.434673137,5.42265865,5.388797331,5.341929643,5.40575088,5.506627805,5.468509024,5.335983438,5.380373965,5.379722883,5.414845673,5.420308653,5.356945207,5.408212782,5.404519929,5.419098049,0.069360516,The vicomte de bragelonne by alexandre dumas   free ebook
5.448284974,5.481845568,5.476454733,5.417684055,5.37059352,5.345066328,5.313831193,5.284340151,5.307330479,5.297235875,5.284234448,5.241953385,5.277680884,5.322340257,5.37059352,5.387717351,5.361714497,5.368215211,5.354790973,0.706093758,Notes from the underground by fyodor dostoyevsky   free ebook
5.300130809,5.285818713,5.275584795,5.314173592,5.352608495,5.399122807,5.437711604,5.481648199,5.469606033,5.459025854,5.451215759,5.461334257,5.451638966,5.444367498,5.409433672,5.367382271,5.320560172,5.321021853,5.314635272,0.148160973,Just william by richmal crompton   free ebook
5.338825065,5.358537859,5.391122715,5.382872063,5.365430809,5.347963446,5.314125326,5.331801567,5.370469974,5.380417755,5.39227154,5.390339426,5.346788512,5.368929504,5.358798956,5.315979112,5.343942559,5.314908616,5.335483029,0.428511749,Personal recollections of joan of arc ‰ÛÓ volume 1 by mark twain   free ebook
5.481670724,5.461620782,5.446460047,5.43382785,5.413232332,5.388083347,5.356681215,5.325079738,5.343220161,5.33706144,5.353523166,5.400935874,5.410588383,5.39679159,5.38030888,5.43332424,5.412109703,5.401093252,5.355904818,0.464380141,This side of paradise by f. scott fitzgerald   free ebook
5.325659782,5.345238095,5.337349398,5.329102123,5.31296615,5.305077453,5.308663224,5.306655192,5.308089501,5.290160643,5.282487091,5.282056799,5.276319564,5.267211704,5.272016638,5.271801492,5.276319564,5.25989673,5.242326449,1.121485944,North of boston by robert frost   free ebook
5.393126543,5.304679544,5.278269725,5.284069529,5.356860511,5.414340704,5.376503892,5.372050472,5.40277562,5.387395785,5.366198885,5.36953032,5.379472839,5.319351665,5.328482903,5.34690073,5.483230628,5.536688934,5.49672898,0.414306181,"Taras bulba, and other tales by nikolai vasilevich gogol   free ebook"
5.516351296,5.545591663,5.505176196,5.491155903,5.462018374,5.425784999,5.466954614,5.475661593,5.494926642,5.513437543,5.525058275,5.551007816,5.517379679,5.509186892,5.545214589,5.563622652,5.547785548,5.534725079,5.503462224,1.047819827,Line and form (1900) by walter crane   free ebook
5.536265265,5.569927302,5.553396195,5.490246887,5.436070923,5.404592241,5.406751602,5.473355887,5.523956909,5.550349097,5.527699801,5.510136999,5.518078649,5.485520286,5.431128386,5.367115334,5.340939082,5.335972552,5.374745075,0.592864512,"Frankenstein; or, the modern prometheus by mary wollstonecraft shelley   free ebook"
5.514642758,5.418859042,5.40162005,5.417266685,5.443852119,5.452021601,5.436963445,5.371434506,5.302374688,5.304451675,5.361776516,5.426959291,5.383619496,5.323040709,5.243492107,5.283889504,5.260384935,5.344745223,5.358661036,0.695652174,Anne's house of dreams by l. m. montgomery   free ebook
5.619122796,5.514674034,5.509603902,5.603892161,5.559212257,5.460400348,5.414728682,5.483585322,5.445766794,5.459884227,5.520017406,5.551348999,5.478191349,5.542433258,5.450978606,5.425040986,5.485568847,5.501882324,5.483281721,0.231556257,"Hung lou meng, or, the dream of the red chamber, a chinese novel, book i by cao   free ebook"
